ReleaseURL,Release,Gross,Theaters,TotalGross,ReleaseDate,DistributorURL,Distributor,datetime,Month
/release/rl3295380993/?ref_=bo_yld_table_404,Prodigal Sons,"$73,544",11,"$73,544",Feb 26,https://pro.imdb.com/company/co0582768/boxoffice/?view=releases&ref_=mojo_yld_table_404&rf=mojo_yld_table_404,First Run,2010-02-26,2
/release/rl3293545985/?ref_=bo_yld_table_405,Dogtooth,"$73,538",5,"$110,248",Jun 25,https://pro.imdb.com/company/co0047947/boxoffice/?view=releases&ref_=mojo_yld_table_405&rf=mojo_yld_table_405,Kino International,2010-06-25,6
/release/rl1936819713/?ref_=bo_yld_table_406,The Sicilian Girl,"$71,239",6,"$71,239",Aug 4,https://pro.imdb.com/company/co0235025/boxoffice/?view=releases&ref_=mojo_yld_table_406&rf=mojo_yld_table_406,Music Box Films,2010-08-04,8
/release/rl4117530113/?ref_=bo_yld_table_407,Rosencrantz and Guildenstern Are Undead,"$70,563",4,"$71,007",Jun 4,https://pro.imdb.com/company/co0034057/boxoffice/?view=releases&ref_=mojo_yld_table_407&rf=mojo_yld_table_407,Indican Pictures,2010-06-04,6
/release/rl3462366721/?ref_=bo_yld_table_408,Leaves of Grass,"$70,066",6,"$70,066",Sep 17,https://pro.imdb.com/company/co0010508/boxoffice/?view=releases&ref_=mojo_yld_table_408&rf=mojo_yld_table_408,First Look International,2010-09-17,9
/release/rl122062337/?ref_=bo_yld_table_409,Pirate Radio,"$68,361",883,"$8,017,917",Nov 13,https://pro.imdb.com/company/co0042399/boxoffice/?view=releases&ref_=mojo_yld_table_409&rf=mojo_yld_table_409,Focus Features,2010-11-13,11
/release/rl1866565121/?ref_=bo_yld_table_410,2012: Time for Change,"$68,339",2,"$68,339",Apr 9,https://pro.imdb.com/company/co0203045/boxoffice/?view=releases&ref_=mojo_yld_table_410&rf=mojo_yld_table_410,Mangusta Productions,2010-04-09,4
/release/rl2756281857/?ref_=bo_yld_table_411,Budrus,"$68,179",4,"$68,353",Oct 8,https://pro.imdb.com/company/co0093688/boxoffice/?view=releases&ref_=mojo_yld_table_411&rf=mojo_yld_table_411,Balcony Releasing,2010-10-08,10
/release/rl1700627969/?ref_=bo_yld_table_412,John Rabe,"$67,519",6,"$67,519",May 21,https://pro.imdb.com/company/co0035339/boxoffice/?view=releases&ref_=mojo_yld_table_412&rf=mojo_yld_table_412,Strand Releasing,2010-05-21,5
/release/rl2490533377/?ref_=bo_yld_table_413,The Sun Behind the Clouds: Tibet's Struggle for Freedom,"$67,095",4,"$67,095",Mar 31,https://pro.imdb.com/company/co0093688/boxoffice/?view=releases&ref_=mojo_yld_table_413&rf=mojo_yld_table_413,Balcony Releasing,2010-03-31,3
/release/rl3226306049/?ref_=bo_yld_table_414,Dancing Across Borders,"$66,166",5,"$66,166",Mar 26,https://pro.imdb.com/company/co0582768/boxoffice/?view=releases&ref_=mojo_yld_table_414&rf=mojo_yld_table_414,First Run,2010-03-26,3
/release/rl2355791361/?ref_=bo_yld_table_415,Racing Dreams,"$65,082",33,"$65,082",May 21,https://pro.imdb.com/company/co0098047/boxoffice/?view=releases&ref_=mojo_yld_table_415&rf=mojo_yld_table_415,Hannover House,2010-05-21,5
/release/rl2841871873/?ref_=bo_yld_table_416,Marwencol,"$64,958",6,"$112,036",Oct 8,https://pro.imdb.com/company/co0014382/boxoffice/?view=releases&ref_=mojo_yld_table_416&rf=mojo_yld_table_416,The Cinema Guild,2010-10-08,10
/release/rl1784448513/?ref_=bo_yld_table_417,Killing Kasztner,"$64,761",5,"$112,313",Oct 23,https://pro.imdb.com/company/co0100092/boxoffice/?view=releases&ref_=mojo_yld_table_417&rf=mojo_yld_table_417,Sky Island Films,2010-10-23,10
/release/rl877495809/?ref_=bo_yld_table_418,Cool It,"$62,713",43,"$62,713",Nov 12,https://pro.imdb.com/company/co0017716/boxoffice/?view=releases&ref_=mojo_yld_table_418&rf=mojo_yld_table_418,Roadside Attractions,2010-11-12,11
/release/rl3074459137/?ref_=bo_yld_table_419,Aftershock,"$60,594",25,"$62,962",Oct 29,https://pro.imdb.com/company/co0316267/boxoffice/?view=releases&ref_=mojo_yld_table_419&rf=mojo_yld_table_419,China Lion Film Distribution,2010-10-29,10
/release/rl3227944449/?ref_=bo_yld_table_420,Orlando,"$58,198",5,"$58,198",Jul 23,https://pro.imdb.com/company/co0014453/boxoffice/?view=releases&ref_=mojo_yld_table_420&rf=mojo_yld_table_420,Sony Pictures Classics,2010-07-23,7
/release/rl3228141057/?ref_=bo_yld_table_421,"Patrik, Age 1.5","$57,060",9,"$57,468",Aug 14,https://pro.imdb.com/company/co0118524/boxoffice/?view=releases&ref_=mojo_yld_table_421&rf=mojo_yld_table_421,Regent Releasing,2010-08-14,8
/release/rl1180796417/?ref_=bo_yld_table_422,Looking for Eric,"$55,804",11,"$55,804",May 14,https://pro.imdb.com/company/co0015762/boxoffice/?view=releases&ref_=mojo_yld_table_422&rf=mojo_yld_table_422,IFC Films,2010-05-14,5
/release/rl3913319937/?ref_=bo_yld_table_423,Alamar,"$55,609",3,"$61,613",Jul 14,https://pro.imdb.com/company/co0087326/boxoffice/?view=releases&ref_=mojo_yld_table_423&rf=mojo_yld_table_423,Film Movement,2010-07-14,7
/release/rl3563030017/?ref_=bo_yld_table_424,Le Amiche,"$54,843",1,"$68,167",Jun 18,https://pro.imdb.com/company/co0232857/boxoffice/?view=releases&ref_=mojo_yld_table_424&rf=mojo_yld_table_424,The Film Desk,2010-06-18,6
/release/rl2154071553/?ref_=bo_yld_table_425,The Nature of Existence,"$54,645",4,"$54,645",Jun 18,https://pro.imdb.com/company/co0278478/boxoffice/?view=releases&ref_=mojo_yld_table_425&rf=mojo_yld_table_425,Walking Shadows,2010-06-18,6
/release/rl4083254785/?ref_=bo_yld_table_426,The Lottery,"$54,543",3,"$54,543",Jun 11,https://pro.imdb.com/company/co0245001/boxoffice/?view=releases&ref_=mojo_yld_table_426&rf=mojo_yld_table_426,Variance Films,2010-06-11,6
/release/rl1431733761/?ref_=bo_yld_table_427,The Harimaya Bridge,"$54,473",3,"$54,473",Mar 12,https://pro.imdb.com/company/co0133928/boxoffice/?view=releases&ref_=mojo_yld_table_427&rf=mojo_yld_table_427,Eleven Arts,2010-03-12,3
/release/rl242386433/?ref_=bo_yld_table_428,Strange Powers: Stephin Merritt and the Magnetic Fields,"$54,347",5,"$68,719",Oct 27,https://pro.imdb.com/company/co0245001/boxoffice/?view=releases&ref_=mojo_yld_table_428&rf=mojo_yld_table_428,Variance Films,2010-10-27,10
/release/rl1448510977/?ref_=bo_yld_table_429,Harlan: In the Shadow of Jew Suess,"$54,305",5,"$54,305",Mar 3,https://pro.imdb.com/company/co0078470/boxoffice/?view=releases&ref_=mojo_yld_table_429&rf=mojo_yld_table_429,Zeitgeist Films,2010-03-03,3
/release/rl1314162177/?ref_=bo_yld_table_430,God of Vampires,"$53,345",10,"$53,345",Jul 2,https://pro.imdb.com/company/co0358461/boxoffice/?view=releases&ref_=mojo_yld_table_430&rf=mojo_yld_table_430,Nocturnal Features,2010-07-02,7
/release/rl2824242689/?ref_=bo_yld_table_431,Hatchet II,"$52,604",68,"$52,604",Oct 1,https://pro.imdb.com/company/co0027252/boxoffice/?view=releases&ref_=mojo_yld_table_431&rf=mojo_yld_table_431,Vitagraph Films,2010-10-01,10
/release/rl3041756673/?ref_=bo_yld_table_432,Cropsey,"$52,476",4,"$52,476",Jun 4,https://pro.imdb.com/company/co0245223/boxoffice/?view=releases&ref_=mojo_yld_table_432&rf=mojo_yld_table_432,Cinema Purgatorio,2010-06-04,6
/release/rl743015937/?ref_=bo_yld_table_433,Breath Made Visible: Anna Halprin,"$52,387",3,"$52,387",Apr 2,https://pro.imdb.com/company/co0181537/boxoffice/?view=releases&ref_=mojo_yld_table_433&rf=mojo_yld_table_433,Argot Pictures,2010-04-02,4
/release/rl2354611713/?ref_=bo_yld_table_434,The Human Experience,"$52,296",5,"$52,296",Apr 9,https://pro.imdb.com/company/co0241679/boxoffice/?view=releases&ref_=mojo_yld_table_434&rf=mojo_yld_table_434,Grassroots Films,2010-04-09,4
/release/rl493323777/?ref_=bo_yld_table_435,Night Catches Us,"$52,215",9,"$76,185",Dec 3,https://pro.imdb.com/company/co0134717/boxoffice/?view=releases&ref_=mojo_yld_table_435&rf=mojo_yld_table_435,Magnolia Pictures,2010-12-03,12
/release/rl2323023361/?ref_=bo_yld_table_436,Undertow,"$51,645",3,"$108,620",Sep 17,https://pro.imdb.com/company/co0332936/boxoffice/?view=releases&ref_=mojo_yld_table_436&rf=mojo_yld_table_436,The Film Collaborative,2010-09-17,9
/release/rl1249216001/?ref_=bo_yld_table_437,Tales from Earthsea,"$48,658",5,"$48,658",Aug 13,https://pro.imdb.com/company/co0226183/boxoffice/?view=releases&ref_=mojo_yld_table_437&rf=mojo_yld_table_437,Walt Disney Studios Motion Pictures,2010-08-13,8
/release/rl4098983425/?ref_=bo_yld_table_438,Enemies of the People,"$46,830",6,"$73,171",Jul 30,https://pro.imdb.com/company/co0036565/boxoffice/?view=releases&ref_=mojo_yld_table_438&rf=mojo_yld_table_438,International Film Circuit,2010-07-30,7
/release/rl961250817/?ref_=bo_yld_table_439,Change of Plans,"$46,714",2,"$46,714",Aug 27,https://pro.imdb.com/company/co0015762/boxoffice/?view=releases&ref_=mojo_yld_table_439&rf=mojo_yld_table_439,IFC Films,2010-08-27,8
/release/rl2823325185/?ref_=bo_yld_table_440,Ca$h,"$46,488",43,"$46,488",Mar 26,https://pro.imdb.com/company/co0017716/boxoffice/?view=releases&ref_=mojo_yld_table_440&rf=mojo_yld_table_440,Roadside Attractions,2010-03-26,3
/release/rl2889975297/?ref_=bo_yld_table_441,35 Shots of Rum,"$46,472",5,"$177,511",Sep 16,https://pro.imdb.com/company/co0014382/boxoffice/?view=releases&ref_=mojo_yld_table_441&rf=mojo_yld_table_441,The Cinema Guild,2010-09-16,9
/release/rl944735745/?ref_=bo_yld_table_442,Defendor,"$44,462",4,"$44,462",Feb 19,https://pro.imdb.com/company/co0133523/boxoffice/?view=releases&ref_=mojo_yld_table_442&rf=mojo_yld_table_442,Darius Films,2010-02-19,2
/release/rl2588247553/?ref_=bo_yld_table_443,Band Baaja Baaraat,"$43,820",32,"$43,820",Dec 10,https://pro.imdb.com/company/co0077190/boxoffice/?view=releases&ref_=mojo_yld_table_443&rf=mojo_yld_table_443,Yash Raj Films,2010-12-10,12
/release/rl929465857/?ref_=bo_yld_table_444,The Oath,"$42,273",4,"$42,273",May 7,https://pro.imdb.com/company/co0078470/boxoffice/?view=releases&ref_=mojo_yld_table_444&rf=mojo_yld_table_444,Zeitgeist Films,2010-05-07,5
/release/rl4201022977/?ref_=bo_yld_table_445,On the Bowery,"$41,802",1,"$41,802",Sep 17,https://pro.imdb.com/company/co0046844/boxoffice/?view=releases&ref_=mojo_yld_table_445&rf=mojo_yld_table_445,Milestone,2010-09-17,9
/release/rl2304542209/?ref_=bo_yld_table_446,Kites,"$41,783",40,"$41,783",May 28,https://pro.imdb.com/company/co0261932/boxoffice/?view=releases&ref_=mojo_yld_table_446&rf=mojo_yld_table_446,Reliance Big Pictures,2010-05-28,5
/release/rl4248929793/?ref_=bo_yld_table_447,44 Inch Chest,"$39,033",5,"$39,033",Jan 15,https://pro.imdb.com/company/co0013585/boxoffice/?view=releases&ref_=mojo_yld_table_447&rf=mojo_yld_table_447,Image Entertainment,2010-01-15,1
/release/rl1413711361/?ref_=bo_yld_table_448,Amelia,"$38,510","1,070","$14,246,488",Oct 23,https://pro.imdb.com/company/co0028932/boxoffice/?view=releases&ref_=mojo_yld_table_448&rf=mojo_yld_table_448,Fox Searchlight Pictures,2010-10-23,10
/release/rl1903003137/?ref_=bo_yld_table_449,The Red Baron,"$37,189",19,"$37,189",Mar 19,https://pro.imdb.com/company/co0144863/boxoffice/?view=releases&ref_=mojo_yld_table_449&rf=mojo_yld_table_449,Monterey Media,2010-03-19,3
/release/rl2822931969/?ref_=bo_yld_table_450,Army of Crime,"$37,031",3,"$37,031",Aug 20,https://pro.imdb.com/company/co0278117/boxoffice/?view=releases&ref_=mojo_yld_table_450&rf=mojo_yld_table_450,Lorber Films,2010-08-20,8
/release/rl1112311297/?ref_=bo_yld_table_451,District 13: Ultimatum,"$36,136",9,"$36,136",Feb 5,https://pro.imdb.com/company/co0134717/boxoffice/?view=releases&ref_=mojo_yld_table_451&rf=mojo_yld_table_451,Magnolia Pictures,2010-02-05,2
/release/rl1382319617/?ref_=bo_yld_table_452,Mystery Team,"$35,701",4,"$89,442",Aug 28,https://pro.imdb.com/company/co0017716/boxoffice/?view=releases&ref_=mojo_yld_table_452&rf=mojo_yld_table_452,Roadside Attractions,2010-08-28,8
/release/rl425625089/?ref_=bo_yld_table_453,The Legend of Pale Male,"$35,615",4,"$38,083",Nov 24,https://pro.imdb.com/company/co0093688/boxoffice/?view=releases&ref_=mojo_yld_table_453&rf=mojo_yld_table_453,Balcony Releasing,2010-11-24,11
/release/rl2893710849/?ref_=bo_yld_table_454,The Yes Men Fix the World,"$35,500",16,"$194,533",Sep 25,https://pro.imdb.com/company/co0142907/boxoffice/?view=releases&ref_=mojo_yld_table_454&rf=mojo_yld_table_454,Shadow Distribution,2010-09-25,9
/release/rl843548161/?ref_=bo_yld_table_455,Bhutto,"$34,548",4,"$100,202",Dec 3,https://pro.imdb.com/company/co0582768/boxoffice/?view=releases&ref_=mojo_yld_table_455&rf=mojo_yld_table_455,First Run,2010-12-03,12
/release/rl2019460609/?ref_=bo_yld_table_456,Hideaway,"$34,525",5,"$34,525",Sep 10,https://pro.imdb.com/company/co0035339/boxoffice/?view=releases&ref_=mojo_yld_table_456&rf=mojo_yld_table_456,Strand Releasing,2010-09-10,9
/release/rl709264897/?ref_=bo_yld_table_457,Bluebeard,"$33,490",3,"$33,490",Mar 26,https://pro.imdb.com/company/co0035339/boxoffice/?view=releases&ref_=mojo_yld_table_457&rf=mojo_yld_table_457,Strand Releasing,2010-03-26,3
/release/rl2470479361/?ref_=bo_yld_table_458,Ahead of Time: The Extraordinary Journey of Ruth Gruber,"$33,024",3,"$33,024",Sep 10,https://pro.imdb.com/company/co0027252/boxoffice/?view=releases&ref_=mojo_yld_table_458&rf=mojo_yld_table_458,Vitagraph Films,2010-09-10,9
/release/rl141788673/?ref_=bo_yld_table_459,Spoken Word,"$32,961",4,"$32,961",Jul 23,https://pro.imdb.com/company/co0245001/boxoffice/?view=releases&ref_=mojo_yld_table_459&rf=mojo_yld_table_459,Variance Films,2010-07-23,7
/release/rl3078325761/?ref_=bo_yld_table_460,William S. Burroughs: A Man Within,"$32,490",4,"$46,380",Nov 17,https://pro.imdb.com/company/co0166963/boxoffice/?view=releases&ref_=mojo_yld_table_460&rf=mojo_yld_table_460,Oscilloscope,2010-11-17,11
/release/rl2168882689/?ref_=bo_yld_table_461,Boxing Gym,"$32,476",7,"$32,476",Oct 22,https://pro.imdb.com/company/co0013680/boxoffice/?view=releases&ref_=mojo_yld_table_461&rf=mojo_yld_table_461,Zipporah Films,2010-10-22,10
/release/rl1866761729/?ref_=bo_yld_table_462,Beetle Queen Conquers Tokyo,"$32,308",3,"$32,308",May 12,https://pro.imdb.com/company/co0181537/boxoffice/?view=releases&ref_=mojo_yld_table_462&rf=mojo_yld_table_462,Argot Pictures,2010-05-12,5
/release/rl2001765889/?ref_=bo_yld_table_463,Every Man for Himself,"$32,278",2,"$47,262",Nov 12,https://pro.imdb.com/company/co0232857/boxoffice/?view=releases&ref_=mojo_yld_table_463&rf=mojo_yld_table_463,The Film Desk,2010-11-12,11
/release/rl308381185/?ref_=bo_yld_table_464,Living in Emergency,"$32,208",7,"$32,208",Jun 4,https://pro.imdb.com/company/co0179468/boxoffice/?view=releases&ref_=mojo_yld_table_464&rf=mojo_yld_table_464,Truly Indie,2010-06-04,6
/release/rl37848577/?ref_=bo_yld_table_465,180° South,"$31,745",4,"$31,745",May 21,https://pro.imdb.com/company/co0134717/boxoffice/?view=releases&ref_=mojo_yld_table_465&rf=mojo_yld_table_465,Magnolia Pictures,2010-05-21,5
/release/rl2688714241/?ref_=bo_yld_table_466,Around a Small Mountain,"$31,378",3,"$33,216",Jul 9,https://pro.imdb.com/company/co0014382/boxoffice/?view=releases&ref_=mojo_yld_table_466&rf=mojo_yld_table_466,The Cinema Guild,2010-07-09,7
/release/rl1180075521/?ref_=bo_yld_table_467,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?),"$30,975",3,"$30,975",Sep 10,https://pro.imdb.com/company/co0278117/boxoffice/?view=releases&ref_=mojo_yld_table_467&rf=mojo_yld_table_467,Lorber Films,2010-09-10,9
/release/rl2456978945/?ref_=bo_yld_table_468,The Sun,"$30,935",4,"$77,303",Nov 18,https://pro.imdb.com/company/co0278117/boxoffice/?view=releases&ref_=mojo_yld_table_468&rf=mojo_yld_table_468,Lorber Films,2010-11-18,11
/release/rl2840954369/?ref_=bo_yld_table_469,GasLand,"$30,846",2,"$30,846",Sep 15,-,-,2010-09-15,9
/release/rl427394561/?ref_=bo_yld_table_470,Valhalla Rising,"$30,638",2,"$30,638",Jul 16,https://pro.imdb.com/company/co0015762/boxoffice/?view=releases&ref_=mojo_yld_table_470&rf=mojo_yld_table_470,IFC Films,2010-07-16,7
/release/rl3764094465/?ref_=bo_yld_table_471,In My Sleep,"$30,158",2,"$30,158",Apr 23,-,-,2010-04-23,4
/release/rl3665266177/?ref_=bo_yld_table_472,Terkel in Trouble,"$30,042",4,"$40,385",Oct 15,https://pro.imdb.com/company/co0034057/boxoffice/?view=releases&ref_=mojo_yld_table_472&rf=mojo_yld_table_472,Indican Pictures,2010-10-15,10
/release/rl3697247745/?ref_=bo_yld_table_473,Lbs.,"$29,866",1,"$29,866",Mar 26,https://pro.imdb.com/company/co0179468/boxoffice/?view=releases&ref_=mojo_yld_table_473&rf=mojo_yld_table_473,Truly Indie,2010-03-26,3
/release/rl3731195393/?ref_=bo_yld_table_474,Multiple Sarcasms,"$29,731",15,"$29,731",May 7,https://pro.imdb.com/company/co0029654/boxoffice/?view=releases&ref_=mojo_yld_table_474&rf=mojo_yld_table_474,MAC Releasing,2010-05-07,5
/release/rl1870038529/?ref_=bo_yld_table_475,Two in the Wave,"$28,808",1,"$28,808",May 19,https://pro.imdb.com/company/co0278117/boxoffice/?view=releases&ref_=mojo_yld_table_475&rf=mojo_yld_table_475,Lorber Films,2010-05-19,5
/release/rl1500415489/?ref_=bo_yld_table_476,Seraphine,"$28,258",24,"$884,613",Jun 5,https://pro.imdb.com/company/co0235025/boxoffice/?view=releases&ref_=mojo_yld_table_476&rf=mojo_yld_table_476,Music Box Films,2010-06-05,6
/release/rl7177729/?ref_=bo_yld_table_477,[Rec] 2,"$27,766",7,"$27,766",Jul 9,https://pro.imdb.com/company/co0134717/boxoffice/?view=releases&ref_=mojo_yld_table_477&rf=mojo_yld_table_477,Magnolia Pictures,2010-07-09,7
/release/rl22644225/?ref_=bo_yld_table_478,Here and There,"$27,155",5,"$27,156",May 14,https://pro.imdb.com/company/co0245223/boxoffice/?view=releases&ref_=mojo_yld_table_478&rf=mojo_yld_table_478,Cinema Purgatorio,2010-05-14,5
/release/rl2353432065/?ref_=bo_yld_table_479,The Box,"$26,698","2,635","$15,051,977",Nov 6,https://pro.imdb.com/company/co0002663/boxoffice/?view=releases&ref_=mojo_yld_table_479&rf=mojo_yld_table_479,Warner Bros.,2010-11-06,11
/release/rl3058730497/?ref_=bo_yld_table_480,Eyes Wide Open,"$26,258",1,"$26,258",Feb 5,https://pro.imdb.com/company/co0248173/boxoffice/?view=releases&ref_=mojo_yld_table_480&rf=mojo_yld_table_480,New American Vision,2010-02-05,2
/release/rl526812673/?ref_=bo_yld_table_481,October Country,"$26,186",4,"$26,185",Feb 12,https://pro.imdb.com/company/co0036565/boxoffice/?view=releases&ref_=mojo_yld_table_481&rf=mojo_yld_table_481,International Film Circuit,2010-02-12,2
/release/rl1263568385/?ref_=bo_yld_table_482,The Exploding Girl,"$25,572",3,"$25,572",Mar 12,https://pro.imdb.com/company/co0166963/boxoffice/?view=releases&ref_=mojo_yld_table_482&rf=mojo_yld_table_482,Oscilloscope,2010-03-12,3
/release/rl3411183105/?ref_=bo_yld_table_483,Fresh,"$25,115",3,"$25,115",Apr 9,-,-,2010-04-09,4
/release/rl2187036161/?ref_=bo_yld_table_484,Henri-Georges Clouzot's Inferno,"$24,328",3,"$25,489",Jul 16,https://pro.imdb.com/company/co0137734/boxoffice/?view=releases&ref_=mojo_yld_table_484&rf=mojo_yld_table_484,Flicker Alley,2010-07-16,7
/release/rl4283008513/?ref_=bo_yld_table_485,Behind the Burly Q,"$23,889",2,"$23,889",Apr 23,https://pro.imdb.com/company/co0582768/boxoffice/?view=releases&ref_=mojo_yld_table_485&rf=mojo_yld_table_485,First Run,2010-04-23,4
/release/rl1987020289/?ref_=bo_yld_table_486,Saint Misbehavin': The Wavy Gravy Movie,"$23,886",3,"$29,893",Dec 3,https://pro.imdb.com/company/co0181537/boxoffice/?view=releases&ref_=mojo_yld_table_486&rf=mojo_yld_table_486,Argot Pictures,2010-12-03,12
/release/rl1266255361/?ref_=bo_yld_table_487,Videocracy,"$23,720",1,"$23,720",Feb 12,https://pro.imdb.com/company/co0047947/boxoffice/?view=releases&ref_=mojo_yld_table_487&rf=mojo_yld_table_487,Kino International,2010-02-12,2
/release/rl862553601/?ref_=bo_yld_table_488,The Other City,"$22,539",2,"$22,539",Sep 17,https://pro.imdb.com/company/co0299546/boxoffice/?view=releases&ref_=mojo_yld_table_488&rf=mojo_yld_table_488,Cabin Films,2010-09-17,9
/release/rl1985381889/?ref_=bo_yld_table_489,Happy Tears,"$22,464",15,"$22,464",Feb 19,https://pro.imdb.com/company/co0017716/boxoffice/?view=releases&ref_=mojo_yld_table_489&rf=mojo_yld_table_489,Roadside Attractions,2010-02-19,2
/release/rl3210053121/?ref_=bo_yld_table_490,The Garden of Eden,"$22,083",14,"$22,083",Dec 10,https://pro.imdb.com/company/co0017716/boxoffice/?view=releases&ref_=mojo_yld_table_490&rf=mojo_yld_table_490,Roadside Attractions,2010-12-10,12
/release/rl273712641/?ref_=bo_yld_table_491,And Everything Is Going Fine,"$22,080",2,"$22,080",Dec 10,https://pro.imdb.com/company/co0015762/boxoffice/?view=releases&ref_=mojo_yld_table_491&rf=mojo_yld_table_491,IFC Films,2010-12-10,12
/release/rl3746399745/?ref_=bo_yld_table_492,Daddy Longlegs,"$21,766",2,"$21,766",May 14,https://pro.imdb.com/company/co0015762/boxoffice/?view=releases&ref_=mojo_yld_table_492&rf=mojo_yld_table_492,IFC Films,2010-05-14,5
/release/rl3295970817/?ref_=bo_yld_table_493,Toe to Toe,"$21,648",2,"$21,648",Feb 26,https://pro.imdb.com/company/co0035339/boxoffice/?view=releases&ref_=mojo_yld_table_493&rf=mojo_yld_table_493,Strand Releasing,2010-02-26,2
/release/rl2589296129/?ref_=bo_yld_table_494,The Good Heart,"$20,930",6,"$20,930",Apr 30,https://pro.imdb.com/company/co0134717/boxoffice/?view=releases&ref_=mojo_yld_table_494&rf=mojo_yld_table_494,Magnolia Pictures,2010-04-30,4
/release/rl2119075329/?ref_=bo_yld_table_495,Douchebag,"$20,615",6,"$20,615",Oct 1,https://pro.imdb.com/company/co0283483/boxoffice/?view=releases&ref_=mojo_yld_table_495&rf=mojo_yld_table_495,Paladin,2010-10-01,10
/release/rl4150035969/?ref_=bo_yld_table_496,The Korean,"$20,279",2,"$20,279",Feb 5,https://pro.imdb.com/company/co0034057/boxoffice/?view=releases&ref_=mojo_yld_table_496&rf=mojo_yld_table_496,Indican Pictures,2010-02-05,2
/release/rl122586625/?ref_=bo_yld_table_497,Double Take,"$20,218",1,"$20,218",Jun 2,https://pro.imdb.com/company/co0047947/boxoffice/?view=releases&ref_=mojo_yld_table_497&rf=mojo_yld_table_497,Kino International,2010-06-02,6
/release/rl2474083841/?ref_=bo_yld_table_498,The Trial,"$19,753",2,"$19,753",Sep 10,https://pro.imdb.com/company/co0219869/boxoffice/?view=releases&ref_=mojo_yld_table_498&rf=mojo_yld_table_498,Mountain Top Releasing,2010-09-10,9
/release/rl3797386753/?ref_=bo_yld_table_499,Guy and Madeline on a Park Bench,"$19,607",5,"$35,556",Nov 5,https://pro.imdb.com/company/co0245001/boxoffice/?view=releases&ref_=mojo_yld_table_499&rf=mojo_yld_table_499,Variance Films,2010-11-05,11
/release/rl3999565313/?ref_=bo_yld_table_500,Neshoba,"$19,245",2,"$19,245",Aug 13,https://pro.imdb.com/company/co0582768/boxoffice/?view=releases&ref_=mojo_yld_table_500&rf=mojo_yld_table_500,First Run,2010-08-13,8
/release/rl325617153/?ref_=bo_yld_table_501,The People I've Slept With,"$19,137",2,"$19,137",Aug 13,-,-,2010-08-13,8
/release/rl643335681/?ref_=bo_yld_table_502,The Horse Boy,"$19,117",5,"$156,612",Sep 30,https://pro.imdb.com/company/co0078470/boxoffice/?view=releases&ref_=mojo_yld_table_502&rf=mojo_yld_table_502,Zeitgeist Films,2010-09-30,9
/release/rl863012353/?ref_=bo_yld_table_503,Small Change,"$18,675",2,"$38,296",Nov 24,https://pro.imdb.com/company/co0232857/boxoffice/?view=releases&ref_=mojo_yld_table_503&rf=mojo_yld_table_503,The Film Desk,2010-11-24,11
/release/rl174491137/?ref_=bo_yld_table_504,Off and Running,"$18,262",1,"$18,262",Jan 29,https://pro.imdb.com/company/co0582768/boxoffice/?view=releases&ref_=mojo_yld_table_504&rf=mojo_yld_table_504,First Run,2010-01-29,1
/release/rl1918338561/?ref_=bo_yld_table_505,Great Directors,"$17,921",4,"$17,921",Jul 2,https://pro.imdb.com/company/co0283483/boxoffice/?view=releases&ref_=mojo_yld_table_505&rf=mojo_yld_table_505,Paladin,2010-07-02,7
/release/rl1145538049/?ref_=bo_yld_table_506,Bitch Slap,"$17,365",3,"$17,365",Jan 8,https://pro.imdb.com/company/co0134711/boxoffice/?view=releases&ref_=mojo_yld_table_506&rf=mojo_yld_table_506,Freestyle Releasing,2010-01-08,1
/release/rl1668122113/?ref_=bo_yld_table_507,Red Hill,"$17,010",5,"$21,087",Nov 5,https://pro.imdb.com/company/co0035339/boxoffice/?view=releases&ref_=mojo_yld_table_507&rf=mojo_yld_table_507,Strand Releasing,2010-11-05,11
/release/rl392922625/?ref_=bo_yld_table_508,The Polar Express,"$16,722",21,"$514,354",Nov 6,https://pro.imdb.com/company/co0002663/boxoffice/?view=releases&ref_=mojo_yld_table_508&rf=mojo_yld_table_508,Warner Bros.,2010-11-06,11
/release/rl3948054017/?ref_=bo_yld_table_509,The Freebie,"$16,617",4,"$16,613",Sep 17,https://pro.imdb.com/company/co0271973/boxoffice/?view=releases&ref_=mojo_yld_table_509&rf=mojo_yld_table_509,Phase 4 Films,2010-09-17,9
/release/rl4182869505/?ref_=bo_yld_table_510,The End of Poverty?,"$15,925",5,"$57,805",Nov 13,https://pro.imdb.com/company/co0132224/boxoffice/?view=releases&ref_=mojo_yld_table_510&rf=mojo_yld_table_510,Cinema Libre Studio,2010-11-13,11
/release/rl2252768769/?ref_=bo_yld_table_511,Breakdance Academy,"$15,628",2,"$15,628",Jun 4,-,-,2010-06-04,6
/release/rl2957936129/?ref_=bo_yld_table_512,Dreamkiller,"$15,514",3,"$15,514",Feb 19,https://pro.imdb.com/company/co0097061/boxoffice/?view=releases&ref_=mojo_yld_table_512&rf=mojo_yld_table_512,Delaware Pictures,2010-02-19,2
/release/rl1098417665/?ref_=bo_yld_table_513,The Wedding Song,"$15,428",4,"$31,160",Oct 9,https://pro.imdb.com/company/co0035339/boxoffice/?view=releases&ref_=mojo_yld_table_513&rf=mojo_yld_table_513,Strand Releasing,2010-10-09,10
